Time(ms) Command-Position Actual-Position Following-Error
146.34389817818900000 232.09347742878600000 232.09940016269700000 -0.00592273391126241
146.54354878961900000 232.08124495390100000 232.08684757351900000 -0.00560261961791753
146.74319940104900000 232.06897857225400000 232.07454204559300000 -0.00556347333966301
146.94285001247900000 232.05668021408600000 232.06017553806300000 -0.00349532397700614
147.14250062390900000 232.04435181467200000 232.04393148422200000 0.00042033044979917
147.34215123533900000 232.03199531401300000 232.03398942947400000 -0.00199411546043393
147.54180184676900000 232.01961265653300000 232.02064752578700000 -0.00103486925425500
147.74145245819900000 232.00720579077100000 232.00992524623900000 -0.00271945546819552
147.94110306962800000 231.99477666907500000 231.99701830744700000 -0.00224163837287961
148.14075368105800000 231.98232724729600000 231.98784068226800000 -0.00551343497190260
148.34040429248900000 231.96985948448100000 231.97520121932000000 -0.00534173483930545
148.54005490391900000 231.95737534256000000 231.96626842021900000 -0.00889307765896774
148.73970551534900000 231.94487678604400000 231.95614174008400000 -0.01126495404008660
148.93935612677900000 231.93236578170800000 231.94492429494900000 -0.01255851324080480
149.13900673820900000 231.91984429828900000 231.93042248487500000 -0.01057818658566130
149.33865734963800000 231.90731430617300000 231.91521435976000000 -0.00790005358771850
149.53830796106800000 231.89477777708200000 231.90165430307400000 -0.00687652599160060
149.73795857249800000 231.88223668377100000 231.88731372356400000 -0.00507703979317853
149.93760918392800000 231.86969299970900000 231.87340781092600000 -0.00371481121698025
150.13725979535800000 231.85714869877600000 231.85990199446700000 -0.00275329569038263
150.33691040678800000 231.84460575494700000 231.84676393866500000 -0.00215818371796672
150.53656101821800000 231.83206614198500000 231.83281943202000000 -0.00075329003553293
150.73621162964800000 231.81953183312600000 231.81928560137700000 0.00024623174860494
150.93586224107800000 231.80700480077500000 231.80383995175400000 0.00316484902137404
151.13551285250800000 231.79448701619000000 231.79008588194800000 0.00440113424119204
151.33516346393800000 231.78198044917300000 231.77787885069800000 0.00410159847467639
151.53481407536800000 231.76948706776300000 231.76365181803700000 0.00583524972623195
151.73446468679800000 231.75700883792300000 231.74872741103200000 0.00828142689127276
151.93411529822800000 231.74454772323100000 231.73316895961800000 0.01137876361340770
152.13376590965800000 231.73210568457300000 231.71932443976400000 0.01278124480879230
152.33341652108800000 231.71968467983200000 231.70246928930300000 0.01721539052914520
152.53306713251800000 231.70728666358200000 231.68973594903900000 0.01755071454280710
152.73271774394800000 231.69491358678000000 231.67504534125300000 0.01986824552665210
152.93236835537800000 231.68256739645700000 231.66085869073900000 0.02170870571808340
153.13201896680800000 231.67025003541400000 231.64713427424400000 0.02311576116932200
153.33166957823800000 231.65796344191500000 231.63268893957100000 0.02527450234353520
153.53132018966800000 231.64570954938300000 231.61758720874800000 0.02812234063543430
153.73097080109800000 231.63349028609600000 231.60646647214900000 0.02702381394681200
153.93062141252800000 231.62130757488000000 231.59325763583200000 0.02804993904791790
154.13027202395800000 231.60916333281100000 231.57928735017800000 0.02987598263348450
154.32992263538800000 231.59705947091200000 231.56691163778300000 0.03014783312934810
154.52957324681800000 231.58499789385100000 231.55599221587200000 0.02900567797945540
154.72922385824800000 231.57298049964200000 231.54411196708700000 0.02886853255512280
154.92887446967800000 231.56100917934600000 231.53364270925500000 0.02736647009052720
155.12852508110800000 231.54908581677400000 231.52102649211900000 0.02805932465520300
155.32817569253800000 231.53721228819100000 231.51331633329400000 0.02389595489745490
155.52782630396800000 231.52539046202000000 231.50435999035800000 0.02103047166201580
155.72747691539800000 231.51362219854800000 231.49883970618200000 0.01478249236541270
155.92712752682800000 231.50190934963200000 231.49072855711000000 0.01118079252219670
156.12677813825800000 231.49025375841100000 231.48139178752900000 0.00886197088189533
156.32642874968800000 231.47865725901200000 231.47093325853300000 0.00772400047898714
