Peak Magnitude = 5.15 counts.	Peak Time = 17.71 ms.	
Rise Time = 8.41 ms.Overshoot = 3.5 %.	Damping Ratio = 0.73 .	
Natural Frequency = 42.70 Hz.	Settling Time = 12.77 ms.	
Time(ms) Command-Position Actual-Position Servo-Command
214.72992335000000000 237.20150756642300000 237.19872534275100000 7287.00048828125000000
215.17266546000000000 237.20150756642300000 237.20036700367900000 7286.22363281250000000
215.61540757000000000 237.20150756642300000 237.19728782773000000 7289.07519531250000000
216.05814968000000000 237.20150756642300000 237.19791129231500000 7288.85351562500000000
216.50089179000000000 237.20150756642300000 237.19962671399100000 7287.87255859375000000
216.94363390000000000 237.20150756642300000 237.20462635159500000 7283.97509765625000000
217.38637601000000000 237.20150756642300000 237.20804259181000000 7281.03222656250000000
217.82911812000000000 237.20150756642300000 237.20886528492000000 7279.77343750000000000
218.27186023000000000 237.20150756642300000 237.21075177192700000 7277.34570312500000000
218.71460234000000000 237.20150756642300000 237.21131950616800000 7275.87841796875000000
219.15734445000000000 237.20150756642300000 237.21411600709000000 7272.36914062500000000
219.60008656000000000 237.20150756642300000 237.21551209688200000 7269.85546875000000000
220.04282867000000000 237.20150756642300000 237.21677273511900000 7267.19775390625000000
220.48557078000000000 237.20150756642300000 237.21447542309800000 7267.39404296875000000
220.92831289000000000 237.20150756642300000 237.21122086048100000 7268.44482421875000000
221.37105500000000000 237.20150756642300000 237.20823988318400000 7269.59277343750000000
221.81379711000000000 237.20150756642300000 237.20780104398700000 7268.96289062500000000
222.25653922000000000 237.20150756642300000 237.20625117421200000 7269.49169921875000000
222.69928133000000000 237.20150756642300000 237.20368847250900000 7270.99218750000000000
223.14202344000000000 237.20150756642300000 237.20478102564800000 7269.63867187500000000
223.58476555000000000 237.20150756642300000 237.20463305711700000 7269.44238281250000000
224.02750766000000000 237.20150756642300000 237.20220789313300000 7271.11181640625000000
224.47024977000000000 237.20150756642300000 237.19884991645800000 7273.71435546875000000
224.91299188000000000 237.20150756642300000 237.19922125339500000 7273.50048828125000000
225.35573399000000000 237.20150756642300000 237.19956457614900000 7273.50830078125000000
225.79847610000000000 237.20150756642300000 237.20102623105000000 7272.52539062500000000
226.24121821000000000 237.20150756642300000 237.20350757241200000 7270.57666015625000000
226.68396032000000000 237.20150756642300000 237.20005109906200000 7273.42529296875000000
227.12670243000000000 237.20150756642300000 237.19460874795900000 7277.98535156250000000
227.56944454000000000 237.20150756642300000 237.19193562865300000 7280.72363281250000000
228.01218665000000000 237.20150756642300000 237.19408288598100000 7279.87988281250000000
228.45492876000000000 237.20150756642300000 237.19261914491700000 7282.14990234375000000
228.89767087000000000 237.20150756642300000 237.18900293111800000 7286.18457031250000000
229.34041298000000000 237.20150756642300000 237.18571320176100000 7290.23632812500000000
229.78315509000000000 237.20150756642300000 237.18730241060300000 7290.57177734375000000
230.22589720000000000 237.20150756642300000 237.18762293458000000 7292.10839843750000000
230.66863931000000000 237.20150756642300000 237.18792870640800000 7293.53613281250000000
231.11138142000000000 237.20150756642300000 237.19279766082800000 7291.06152343750000000
231.55412353000000000 237.20150756642300000 237.19496205449100000 7290.58984375000000000
231.99686564000000000 237.20150756642300000 237.19579875469200000 7290.80761718750000000
232.43960775000000000 237.20150756642300000 237.19771072268500000 7289.92724609375000000
232.88234986000000000 237.20150756642300000 237.19831377267800000 7289.99658203125000000
233.32509197000000000 237.20150756642300000 237.19886511564300000 7289.95214843750000000
233.76783408000000000 237.20150756642300000 237.20165759325000000 7287.93945312500000000
234.21057619000000000 237.20150756642300000 237.20306068658800000 7286.91455078125000000
234.65331830000000000 237.20150756642300000 237.20433786511400000 7285.73779296875000000
235.09606041000000000 237.20150756642300000 237.20549896359400000 7284.49755859375000000
235.53880252000000000 237.20150756642300000 237.20655322074900000 7283.20117187500000000
235.98154463000000000 237.20150756642300000 237.20636442303700000 7282.82421875000000000
236.42428674000000000 237.20150756642300000 237.20275208354000000 7285.28857421875000000
236.86702885000000000 237.20150756642300000 237.20517247915300000 7282.85449218750000000
237.30977096000000000 237.20150756642300000 237.20737770199800000 7280.70410156250000000
237.75251307000000000 237.20150756642300000 237.20938444137600000 7278.44335937500000000
238.19525518000000000 237.20150756642300000 237.21120804548300000 7276.08398437500000000
238.63799729000000000 237.20150756642300000 237.21171841025400000 7274.60644531250000000
239.08073940000000000 237.20150756642300000 237.21331819891900000 7272.05908203125000000
239.52348151000000000 237.20150756642300000 237.21705615520500000 7267.58007812500000000
239.96622362000000000 237.20150756642300000 237.21702113747600000 7265.98681640625000000
240.40896573000000000 237.20150756642300000 237.21582978963900000 7265.13183593750000000
240.85170784000000000 237.20150756642300000 237.21472889185000000 7264.26806640625000000
241.29444995000000000 237.20150756642300000 237.21371173858600000 7263.47167968750000000
241.73719206000000000 237.20150756642300000 237.21162840724000000 7263.70556640625000000
242.17993417000000000 237.20150756642300000 237.21086233854300000 7263.00439453125000000
242.62267628000000000 237.20150756642300000 237.21015602350200000 7262.43017578125000000
243.06541839000000000 237.20150756642300000 237.21064969897300000 7260.92871093750000000
243.50816050000000000 237.20150756642300000 237.20995008945500000 7260.45605468750000000
243.95090261000000000 237.20150756642300000 237.20816165208800000 7260.91210937500000000
244.39364472000000000 237.20150756642300000 237.20766961574600000 7260.41455078125000000
244.83638683000000000 237.20150756642300000 237.20607340335800000 7260.99511718750000000
245.27912894000000000 237.20150756642300000 237.20347031951000000 7262.54785156250000000
245.72187105000000000 237.20150756642300000 237.20223918557200000 7263.18603515625000000
246.16461316000000000 237.20150756642300000 237.20226228237200000 7262.99853515625000000
246.60735527000000000 237.20150756642300000 237.19541996717500000 7268.70507812500000000
247.05009738000000000 237.20150756642300000 237.19490289688100000 7269.42871093750000000
247.49283949000000000 237.20150756642300000 237.19444051384900000 7270.57958984375000000
247.93558160000000000 237.20150756642300000 237.19288393855100000 7272.71582031250000000
248.37832371000000000 237.20150756642300000 237.19032943248700000 7275.81298828125000000
248.82106582000000000 237.20150756642300000 237.19029873609500000 7277.01464843750000000
249.26380793000000000 237.20150756642300000 237.18913957476600000 7279.33935546875000000
249.70655004000000000 232.20150756642300000 237.18923911452300000 6620.66406250000000000
250.14929215000000000 232.20150756642300000 237.19163209199900000 6020.11572265625000000
250.59203426000000000 232.20150756642300000 237.18467265367500000 5427.35107421875000000
251.03477637000000000 232.20150756642300000 237.15315714478500000 4855.61230468750000000
251.47751848000000000 232.20150756642300000 237.08665832877200000 4315.69042968750000000
251.92026059000000000 232.20150756642300000 236.98942139744800000 3807.50952148438000000
252.36300270000000000 232.20150756642300000 236.86992958188100000 3327.84912109375000000
252.80574481000000000 232.20150756642300000 236.71763926744500000 2888.86132812500000000
253.24848692000000000 232.20150756642300000 236.53782784938800000 2489.32690429688000000
253.69122903000000000 232.20150756642300000 236.33877187967300000 2125.88134765625000000
254.13397114000000000 232.20150756642300000 236.12804338336000000 1794.95788574219000000
254.57671325000000000 232.20150756642300000 235.89425340294800000 1508.09643554688000000
255.01945536000000000 232.20150756642300000 235.65791651606600000 1249.94787597656000000
255.46219747000000000 232.20150756642300000 235.41830912232400000 1022.76434326172000000
255.90493958000000000 232.20150756642300000 235.16790017485600000 833.27008056640600000
256.34768169000000000 232.20150756642300000 234.92270454764400000 668.70709228515600000
256.79042380000000000 232.20150756642300000 234.68245908618000000 529.71362304687500000
257.23316591000000000 232.20150756642300000 234.44576725363700000 416.86148071289100000
257.67590802000000000 232.20150756642300000 234.21821072697600000 324.90573120117200000
258.11865013000000000 232.20150756642300000 234.00143891573000000 251.71589660644500000
258.56139224000000000 232.20150756642300000 233.79122003912900000 199.68934631347700000
259.00413435000000000 232.20150756642300000 233.59283357858700000 163.29295349121100000
259.44687646000000000 232.20150756642300000 233.40994015336000000 138.34944152832000000
259.88961857000000000 232.20150756642300000 233.23899731040000000 126.23805236816400000
260.33236068000000000 232.20150756642300000 233.07904332876200000 126.10901641845700000
260.77510279000000000 232.20150756642300000 232.93376430869100000 133.45904541015600000
261.21784490000000000 232.20150756642300000 232.80193150043500000 147.80749511718800000
261.66058701000000000 232.20150756642300000 232.68011897802400000 170.36270141601600000
262.10332912000000000 232.20150756642300000 232.57205352187200000 196.54295349121100000
262.54607123000000000 232.20150756642300000 232.47997939586600000 223.03996276855500000
262.98881334000000000 232.20150756642300000 232.39791929721800000 253.14343261718800000
263.43155545000000000 232.20150756642300000 232.32498183846500000 286.01815795898400000
263.87429756000000000 232.20150756642300000 232.26492255926100000 317.33050537109400000
264.31703967000000000 232.20150756642300000 232.21543684601800000 347.73126220703100000
264.75978178000000000 232.20150756642300000 232.17212200164800000 379.53085327148400000
265.20252389000000000 232.20150756642300000 232.13553026318600000 411.23486328125000000
265.64526600000000000 232.20150756642300000 232.10730567574500000 440.67990112304700000
266.08800811000000000 232.20150756642300000 232.08550959825500000 468.61080932617200000
266.53075022000000000 232.20150756642300000 232.07294553518300000 491.75555419921900000
266.97349233000000000 232.20150756642300000 232.06301093101500000 514.78094482421900000
267.41623444000000000 232.20150756642300000 232.05539837479600000 537.20263671875000000
267.85897655000000000 232.20150756642300000 232.05440521240200000 555.08215332031300000
268.30171866000000000 232.20150756642300000 232.05708503723100000 570.40002441406300000
268.74446077000000000 232.20150756642300000 232.06417933106400000 581.89605712890600000
269.18720288000000000 232.20150756642300000 232.07636415958400000 588.51605224609400000
269.62994499000000000 232.20150756642300000 232.08853200078000000 594.01910400390600000
270.07268710000000000 232.20150756642300000 232.10174351930600000 597.17694091796900000
270.51542921000000000 232.20150756642300000 232.12040245533000000 594.20324707031300000
270.95817132000000000 232.20150756642300000 232.13708385825200000 591.01953125000000000
271.40091343000000000 232.20150756642300000 232.15416654944400000 585.36566162109400000
271.84365554000000000 232.20150756642300000 232.17153698205900000 577.44415283203100000
272.28639765000000000 232.20150756642300000 232.19138234853700000 565.36071777343800000
272.72913976000000000 232.20150756642300000 232.20768928527800000 554.05371093750000000
273.17188187000000000 232.20150756642300000 232.22527191042900000 539.47937011718800000
273.61462398000000000 232.20150756642300000 232.24280610680600000 522.91906738281300000
274.05736609000000000 232.20150756642300000 232.26022869348500000 504.34600830078100000
274.50010820000000000 232.20150756642300000 232.27748483419400000 483.81597900390600000
274.94285031000000000 232.20150756642300000 232.29338213801400000 462.35534667968800000
275.38559242000000000 232.20150756642300000 232.30569079518300000 441.93829345703100000
275.82833453000000000 232.20150756642300000 232.31810227036500000 419.72384643554700000
276.27107664000000000 232.20150756642300000 232.32826694846200000 397.92974853515600000
276.71381875000000000 232.20150756642300000 232.34319865703600000 370.73217773437500000
277.15656086000000000 232.20150756642300000 232.35442236065900000 345.19332885742200000
277.59930297000000000 232.20150756642300000 232.36335843801500000 320.00424194335900000
278.04204508000000000 232.20150756642300000 232.37359702587100000 292.49087524414100000
278.48478719000000000 232.20150756642300000 232.38040611147900000 266.73837280273400000
278.92752930000000000 232.20150756642300000 232.38747969269800000 239.72180175781300000
279.37027141000000000 232.20150756642300000 232.39247053861600000 213.63769531250000000
279.81301352000000000 232.20150756642300000 232.39781528711300000 186.51953125000000000
280.25575563000000000 232.20150756642300000 232.39658564329100000 164.35153198242200000
280.69849774000000000 232.20150756642300000 232.39619418978700000 141.19378662109400000
281.14123985000000000 232.20150756642300000 232.39425525069200000 119.44823455810500000
281.58398196000000000 232.20150756642300000 232.38859295845000000 100.98844146728500000
282.02672407000000000 232.20150756642300000 232.38294631242800000 82.95285797119140000
282.46946618000000000 232.20150756642300000 232.38073050975800000 62.68996047973630000
282.91220829000000000 232.20150756642300000 232.37476199865300000 46.09450531005860000
283.35495040000000000 232.20150756642300000 232.36992895603200000 29.00960922241210000
283.79769251000000000 232.20150756642300000 232.36497268080700000 12.68285942077640000
284.24043462000000000 232.20150756642300000 232.35760033130600000 -1.01073193550110000
284.68317673000000000 232.20150756642300000 232.34915360808400000 -13.06669139862060000
285.12591884000000000 232.20150756642300000 232.33971491456000000 -23.33868026733400000
285.56866095000000000 232.20150756642300000 232.33393892645800000 -35.64481353759770000
286.01140306000000000 232.20150756642300000 232.32691764831500000 -45.96499633789060000
286.45414517000000000 232.20150756642300000 232.31989249587100000 -55.52028274536130000
286.89688728000000000 232.20150756642300000 232.30713129043600000 -59.37437057495120000
287.33962939000000000 232.20150756642300000 232.29713782668100000 -64.41423034667970000
